2024/04/22 05:43:40 [notice] 648300#0: signal process started
2024/04/22 05:43:40 [error] 648300#0: open() "/root/nginx-1.16.1/logs/nginx.pid" failed (2: No such file or directory)
2024/04/22 05:45:06 [notice] 649043#0: signal process started
2024/04/22 06:07:05 [error] 652776#0: *16 open() "/home/streaming/LoL-plus/dash-ll-server/media/live/chunk-stream2-00456.m4s" failed (2: No such file or directory), client: 45.62.167.161, server: , request: "GET /live/chunk-stream2-00456.m4s HTTP/2.0", host: "20.2.240.132", referrer: "http://20.2.240.132:3000/"
2024/04/22 06:07:05 [error] 652776#0: *16 open() "/home/streaming/LoL-plus/dash-ll-server/media/live/chunk-stream2-00456.m4s" failed (2: No such file or directory), client: 45.62.167.161, server: , request: "GET /live/chunk-stream2-00456.m4s HTTP/2.0", host: "20.2.240.132", referrer: "http://20.2.240.132:3000/"
2024/04/22 06:07:06 [error] 652776#0: *16 open() "/home/streaming/LoL-plus/dash-ll-server/media/live/chunk-stream2-00456.m4s" failed (2: No such file or directory), client: 45.62.167.161, server: , request: "GET /live/chunk-stream2-00456.m4s HTTP/2.0", host: "20.2.240.132", referrer: "http://20.2.240.132:3000/"
2024/04/22 06:07:06 [error] 652776#0: *16 open() "/home/streaming/LoL-plus/dash-ll-server/media/live/chunk-stream2-00457.m4s" failed (2: No such file or directory), client: 45.62.167.161, server: , request: "GET /live/chunk-stream2-00457.m4s HTTP/2.0", host: "20.2.240.132", referrer: "http://20.2.240.132:3000/"
2024/04/22 06:07:07 [error] 652776#0: *16 open() "/home/streaming/LoL-plus/dash-ll-server/media/live/chunk-stream2-00459.m4s" failed (2: No such file or directory), client: 45.62.167.161, server: , request: "GET /live/chunk-stream2-00459.m4s HTTP/2.0", host: "20.2.240.132", referrer: "http://20.2.240.132:3000/"
2024/04/22 06:07:08 [error] 652776#0: *16 open() "/home/streaming/LoL-plus/dash-ll-server/media/live/chunk-stream2-00461.m4s" failed (2: No such file or directory), client: 45.62.167.161, server: , request: "GET /live/chunk-stream2-00461.m4s HTTP/2.0", host: "20.2.240.132", referrer: "http://20.2.240.132:3000/"
2024/04/22 06:07:09 [error] 652776#0: *16 open() "/home/streaming/LoL-plus/dash-ll-server/media/live/chunk-stream2-00463.m4s" failed (2: No such file or directory), client: 45.62.167.161, server: , request: "GET /live/chunk-stream2-00463.m4s HTTP/2.0", host: "20.2.240.132", referrer: "http://20.2.240.132:3000/"
2024/04/22 06:07:10 [error] 652776#0: *16 open() "/home/streaming/LoL-plus/dash-ll-server/media/live/chunk-stream2-00465.m4s" failed (2: No such file or directory), client: 45.62.167.161, server: , request: "GET /live/chunk-stream2-00465.m4s HTTP/2.0", host: "20.2.240.132", referrer: "http://20.2.240.132:3000/"
2024/04/22 06:07:11 [error] 652776#0: *16 open() "/home/streaming/LoL-plus/dash-ll-server/media/live/chunk-stream2-00467.m4s" failed (2: No such file or directory), client: 45.62.167.161, server: , request: "GET /live/chunk-stream2-00467.m4s HTTP/2.0", host: "20.2.240.132", referrer: "http://20.2.240.132:3000/"
2024/04/22 06:07:12 [error] 652776#0: *16 open() "/home/streaming/LoL-plus/dash-ll-server/media/live/chunk-stream2-00469.m4s" failed (2: No such file or directory), client: 45.62.167.161, server: , request: "GET /live/chunk-stream2-00469.m4s HTTP/2.0", host: "20.2.240.132", referrer: "http://20.2.240.132:3000/"
2024/04/22 06:07:13 [error] 652776#0: *16 open() "/home/streaming/LoL-plus/dash-ll-server/media/live/chunk-stream2-00471.m4s" failed (2: No such file or directory), client: 45.62.167.161, server: , request: "GET /live/chunk-stream2-00471.m4s HTTP/2.0", host: "20.2.240.132", referrer: "http://20.2.240.132:3000/"
2024/04/22 06:07:14 [error] 652776#0: *16 open() "/home/streaming/LoL-plus/dash-ll-server/media/live/chunk-stream2-00473.m4s" failed (2: No such file or directory), client: 45.62.167.161, server: , request: "GET /live/chunk-stream2-00473.m4s HTTP/2.0", host: "20.2.240.132", referrer: "http://20.2.240.132:3000/"
2024/04/22 06:07:15 [error] 652776#0: *16 open() "/home/streaming/LoL-plus/dash-ll-server/media/live/chunk-stream2-00475.m4s" failed (2: No such file or directory), client: 45.62.167.161, server: , request: "GET /live/chunk-stream2-00475.m4s HTTP/2.0", host: "20.2.240.132", referrer: "http://20.2.240.132:3000/"
2024/04/22 06:07:15 [error] 652776#0: *16 open() "/home/streaming/LoL-plus/dash-ll-server/media/live/chunk-stream2-00475.m4s" failed (2: No such file or directory), client: 45.62.167.161, server: , request: "GET /live/chunk-stream2-00475.m4s HTTP/2.0", host: "20.2.240.132", referrer: "http://20.2.240.132:3000/"
